DatasetID,Attribute Name,Variable Name,Data Type,Value
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPD,['double'],['-981.486749919']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPD_er,['double'],['0.0']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPH,['double'],['53.5723938716']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPHBTO,['double'],['20.6315167788']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPHBTO_er,['double'],['0.0']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPHTOP,['double'],['26.0']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPHTOP_er,['double'],['0.0']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPH_er,['double'],['0.0']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPPLPV,['double'],['-8.0798795865E-10']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPPOTTEMP,['double'],['-10.0']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPPSAL,['double'],['32.0']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPSIG0,['double'],['25.0591358346']
OACP-Argo-Global,colorBarMinimum,GLOBAL_PPTEMP,['double'],['-10.0']
OACP-Argo-Global,comment,NC_GLOBAL,['String'],['Properties error computed as a Gaussian distance weighted standard error estimates using a decorrelation time-scale of 3 months to compute the number of independant observations.']
OACP-Argo-Global,creator_name,NC_GLOBAL,['String'],['Ifremer/LOPS']
OACP-Argo-Global,creator_type,NC_GLOBAL,['String'],['institution']
OACP-Argo-Global,creator_url,NC_GLOBAL,['String'],['https://wwz.ifremer.fr/']
OACP-Argo-Global,description,NC_GLOBAL,['String'],['Maps of properties from OAC-P estimates. Thermohaline computing using gsw oceanographic toolbox']
OACP-Argo-Global,geospatial_lat_max,NC_GLOBAL,['double'],['64.358']
OACP-Argo-Global,geospatial_lat_min,NC_GLOBAL,['double'],['-61.642']
OACP-Argo-Global,geospatial_lat_resolution,NC_GLOBAL,['double'],['1.0']
OACP-Argo-Global,geospatial_lat_units,NC_GLOBAL,['String'],['degrees_north']
OACP-Argo-Global,geospatial_lon_max,NC_GLOBAL,['double'],['129.844']
OACP-Argo-Global,geospatial_lon_min,NC_GLOBAL,['double'],['-242.156']
OACP-Argo-Global,geospatial_lon_resolution,NC_GLOBAL,['double'],['1.0']
OACP-Argo-Global,geospatial_lon_units,NC_GLOBAL,['String'],['degrees_east']
OACP-Argo-Global,history,NC_GLOBAL,['String'],['OAC-P v1.0']
OACP-Argo-Global,infoUrl,NC_GLOBAL,['String'],['https://doi.org/10.17882/56503']
OACP-Argo-Global,institution,NC_GLOBAL,['String'],['LOPS/Ifremer']
OACP-Argo-Global,ioos_category,latitude,['String'],['Location']
OACP-Argo-Global,ioos_category,longitude,['String'],['Location']
OACP-Argo-Global,keywords,NC_GLOBAL,['String'],"['2000-2015, absolute, bottom, brunt, brunt-vaisala, climatology, conservative, data, density, depth, direction, earth, Earth Science > Oceans >\\\\n\\\\t\\\\tSalinity/Density > Density, Earth Science > Oceans > Ocean Temperature >\\\\n\\\\t\\\\tPotential Temperature, Earth Science > Oceans > Ocean Temperature > Water Temperature, Earth Science > Oceans > Ocean Waves > Wave Speed/Direction, Earth Science > Oceans > Salinity/Density > Salinity, error, estimate, exploitation, francais, frequency, global, GLOBAL/latitude, GLOBAL/longitude, GLOBAL/MWABSAL, GLOBAL/MWBFRQ, GLOBAL/MWCONSTEMP, GLOBAL/MWD, GLOBAL/MWH, GLOBAL/MWPLPV, GLOBAL/MWPOTTEMP, GLOBAL/MWPSAL, GLOBAL/MWSIG0, GLOBAL/MWTEMP, GLOBAL/PPABSAL, GLOBAL/PPBFRQ, GLOBAL/PPCONSTEMP, GLOBAL/PPD, GLOBAL/PPD_er, GLOBAL/PPH, GLOBAL/PPH_er, GLOBAL/PPHBTO, GLOBAL/PPHBTO_er, GLOBAL/PPHTOP, GLOBAL/PPHTOP_er, GLOBAL/PPPLPV, GLOBAL/PPPOTTEMP, GLOBAL/PPPSAL, GLOBAL/PPSIG0, GLOBAL/PPTEMP, ifremer, institut, lops, mer, mode, ocean, oceans, permanent, planetary, potential, pour, practical, properties, pycnocline, recherche, referenced, salinity, science, sea, sea_surface_wave_to_direction, sea_water_absolute_salinity, sea_water_density, sea_water_potential_temperature, sea_water_practical_salinity, sea_water_temperature, seawater, speed, squared, surface, temperature, thickness, top, total, vaisala, vorticity, water, wave, waves']"
OACP-Argo-Global,keywords_vocabulary,NC_GLOBAL,['String'],['GCMD Science Keywords']
OACP-Argo-Global,license,NC_GLOBAL,['String'],"['The data may be used and redistributed for free but is not intended\\nfor legal use, since it may contain inaccuracies. Neither the data\\nContributor, ERD, NOAA, nor the United States Government, nor any\\nof their employees or contractors, makes any warranty, express or\\nimplied, including warranties of merchantability and fitness for a\\nparticular purpose, or assumes any legal liability for the accuracy,\\ncompleteness, or usefulness, of this information.']"
OACP-Argo-Global,long_name,GLOBAL_MWABSAL,['String'],['Absolute salinity at the depth of the mode water']
OACP-Argo-Global,long_name,GLOBAL_MWBFRQ,['String'],['Brunt-Vaisala frequency squared at the depth of the mode water']
OACP-Argo-Global,long_name,GLOBAL_MWCONSTEMP,['String'],['Conservative temperature at the depth of the mode water']
OACP-Argo-Global,long_name,GLOBAL_MWD,['String'],['Mode water depth']
OACP-Argo-Global,long_name,GLOBAL_MWH,['String'],['Mode water thickness']
OACP-Argo-Global,long_name,GLOBAL_MWPLPV,['String'],['Planetary potential vorticity at the depth of the mode water']
OACP-Argo-Global,long_name,GLOBAL_MWPOTTEMP,['String'],['Potential temperature at the depth of the mode water (referenced to the surface)']
OACP-Argo-Global,long_name,GLOBAL_MWPSAL,['String'],['Practical salinity at the depth of the mode water']
OACP-Argo-Global,long_name,GLOBAL_MWSIG0,['String'],['Potential density referenced to the surface at the depth of the mode water']
OACP-Argo-Global,long_name,GLOBAL_MWTEMP,['String'],['Temperature at the depth of the mode water']
OACP-Argo-Global,long_name,GLOBAL_PPABSAL,['String'],['Absolute  salinity at the depth of the permanent pycnocline']
OACP-Argo-Global,long_name,GLOBAL_PPBFRQ,['String'],['Brunt-Vaisala frequency squared at the depth of the permanent pycnocline']
OACP-Argo-Global,long_name,GLOBAL_PPCONSTEMP,['String'],['Conservative temperature at the depth of the permanent pycnocline']
OACP-Argo-Global,long_name,GLOBAL_PPD,['String'],['Permanent pycnocline depth']
OACP-Argo-Global,long_name,GLOBAL_PPD_er,['String'],['Error of the permanent pycnocline depth estimate']
OACP-Argo-Global,long_name,GLOBAL_PPH,['String'],['Permanent pycnocline total thickness']
OACP-Argo-Global,long_name,GLOBAL_PPHBTO,['String'],['Permanent pycnocline bottom thickness']
OACP-Argo-Global,long_name,GLOBAL_PPHBTO_er,['String'],['Error of the permanent pycnocline bottom thickness estimate']
OACP-Argo-Global,long_name,GLOBAL_PPHTOP,['String'],['Permanent pycnocline top thickness']
OACP-Argo-Global,long_name,GLOBAL_PPHTOP_er,['String'],['Error of the permanent pycnocline top thickness estimate']
OACP-Argo-Global,long_name,GLOBAL_PPH_er,['String'],['Error of the permanent pycnocline total thickness estimate']
OACP-Argo-Global,long_name,GLOBAL_PPPLPV,['String'],['Planetary potential vorticity at the depth of the permanent pycnocline']
OACP-Argo-Global,long_name,GLOBAL_PPPOTTEMP,['String'],['Potential temperature at the depth of the permanent pycnocline (referenced to the surface)']
OACP-Argo-Global,long_name,GLOBAL_PPPSAL,['String'],['Practical salinity at the depth of the permanent pycnocline']
OACP-Argo-Global,long_name,GLOBAL_PPSIG0,['String'],['Potential density referenced to the surface at the depth of the permanent pycnocline']
OACP-Argo-Global,long_name,GLOBAL_PPTEMP,['String'],['Temperature at the depth of the permanent pycnocline']
OACP-Argo-Global,long_name,latitude,['String'],['Latitude']
OACP-Argo-Global,long_name,longitude,['String'],['Longitude']
OACP-Argo-Global,long_title,NC_GLOBAL,['String'],['Global permanent pycnocline mapped properties from Argo profile OAC-P estimate']
OACP-Argo-Global,method,NC_GLOBAL,['String'],['Permanent pycnocline properties mapped on to a regular 0.5x0.5 grid using a Gaussian weighted mean. Grid point mapping was limited to a 0.5 degree radius disk containing at least 4 points values.']
OACP-Argo-Global,references,NC_GLOBAL,['String'],"['C. Feucher, G. Maze, and H. Mercier, 2018: Subtropical Mode Waters and Permanent Pycnocline properties in the World Ocean. JGR: Oceans.']"
OACP-Argo-Global,source,NC_GLOBAL,['String'],['OAC-P v1.0']
OACP-Argo-Global,sourceUrl,NC_GLOBAL,['String'],['(local files)']
OACP-Argo-Global,source_name,latitude,['String'],['GLOBAL/latitude']
OACP-Argo-Global,source_name,longitude,['String'],['GLOBAL/longitude']
OACP-Argo-Global,standard_name,GLOBAL_MWABSAL,['String'],['sea_water_absolute_salinity']
OACP-Argo-Global,standard_name,GLOBAL_MWCONSTEMP,['String'],['sea_water_temperature']
OACP-Argo-Global,standard_name,GLOBAL_MWD,['String'],['sea_surface_wave_to_direction']
OACP-Argo-Global,standard_name,GLOBAL_MWPOTTEMP,['String'],['sea_water_potential_temperature']
OACP-Argo-Global,standard_name,GLOBAL_MWPSAL,['String'],['sea_water_practical_salinity']
OACP-Argo-Global,standard_name,GLOBAL_MWSIG0,['String'],['sea_water_density']
OACP-Argo-Global,standard_name,GLOBAL_MWTEMP,['String'],['sea_water_temperature']
OACP-Argo-Global,standard_name,GLOBAL_PPABSAL,['String'],['sea_water_absolute_salinity']
OACP-Argo-Global,standard_name,GLOBAL_PPPSAL,['String'],['sea_water_practical_salinity']
OACP-Argo-Global,standard_name,latitude,['String'],['latitude']
OACP-Argo-Global,standard_name,longitude,['String'],['longitude']
OACP-Argo-Global,standard_name_vocabulary,NC_GLOBAL,['String'],['CF Standard Name Table v29']
OACP-Argo-Global,summary,NC_GLOBAL,['String'],['Maps of properties from OAC-P estimates. Thermohaline computing using gsw oceanographic toolbox']
OACP-Argo-Global,title,NC_GLOBAL,['String'],['2000-2015 climatology of the Subtropical Mode Waters and Permanent Pycnocline properties in the World Ocean']
OACP-Argo-Global,unDits,GLOBAL_PPHTOP_er,['String'],['m']
OACP-Argo-Global,units,GLOBAL_MWABSAL,['String'],['g/kg']
OACP-Argo-Global,units,GLOBAL_MWBFRQ,['String'],['s^-2']
OACP-Argo-Global,units,GLOBAL_MWCONSTEMP,['String'],['deg C']
OACP-Argo-Global,units,GLOBAL_MWD,['String'],['m']
OACP-Argo-Global,units,GLOBAL_MWH,['String'],['m']
OACP-Argo-Global,units,GLOBAL_MWPLPV,['String'],['m^-1 s^-1']
OACP-Argo-Global,units,GLOBAL_MWPOTTEMP,['String'],['deg C']
OACP-Argo-Global,units,GLOBAL_MWPSAL,['String'],['PSU']
OACP-Argo-Global,units,GLOBAL_MWTEMP,['String'],['deg C']
OACP-Argo-Global,units,GLOBAL_PPABSAL,['String'],['g/kg']
OACP-Argo-Global,units,GLOBAL_PPBFRQ,['String'],['s^-2']
OACP-Argo-Global,units,GLOBAL_PPCONSTEMP,['String'],['deg C']
OACP-Argo-Global,units,GLOBAL_PPD,['String'],['m']
OACP-Argo-Global,units,GLOBAL_PPD_er,['String'],['m']
OACP-Argo-Global,units,GLOBAL_PPH,['String'],['m']
OACP-Argo-Global,units,GLOBAL_PPHBTO,['String'],['m']
OACP-Argo-Global,units,GLOBAL_PPHBTO_er,['String'],['m']
OACP-Argo-Global,units,GLOBAL_PPHTOP,['String'],['m']
OACP-Argo-Global,units,GLOBAL_PPH_er,['String'],['m']
OACP-Argo-Global,units,GLOBAL_PPPLPV,['String'],['m^-1 s^-1']
OACP-Argo-Global,units,GLOBAL_PPPOTTEMP,['String'],['deg C']
OACP-Argo-Global,units,GLOBAL_PPPSAL,['String'],['PSU']
OACP-Argo-Global,units,GLOBAL_PPTEMP,['String'],['deg C']
OACP-Argo-Global,units,latitude,['String'],['degrees_north']
OACP-Argo-Global,units,longitude,['String'],['degrees_east']
OACP-Argo-Global,valid_max,latitude,['double'],['64.358']
OACP-Argo-Global,valid_max,longitude,['double'],['129.844']
OACP-Argo-Global,valid_min,latitude,['double'],['-61.642']
OACP-Argo-Global,valid_min,longitude,['double'],['-242.156']
OACP-Argo-Global,version,NC_GLOBAL,['String'],['1.0']
OS_DYFAMED_1994-2014_D_TSO2,Conventions,NC_GLOBAL,['String'],"['OceanSITES-1.3, COARDS, CF-1.6, ACDD-1.3']"
OS_DYFAMED_1994-2014_D_TSO2,DM_indicator,DOXY,['String'],['D']
OS_DYFAMED_1994-2014_D_TSO2,DM_indicator,PSAL,['String'],['D']
OS_DYFAMED_1994-2014_D_TSO2,DM_indicator,TEMP,['String'],['D']
OS_DYFAMED_1994-2014_D_TSO2,_CoordinateAxisType,time,['String'],['Time']
OS_DYFAMED_1994-2014_D_TSO2,_FillValue,DOXY,['float'],['99999.0']
OS_DYFAMED_1994-2014_D_TSO2,_FillValue,DOXY_QC,['byte'],['-128']
OS_DYFAMED_1994-2014_D_TSO2,_FillValue,PSAL,['float'],['99999.0']
OS_DYFAMED_1994-2014_D_TSO2,_FillValue,PSAL_QC,['byte'],['-128']
OS_DYFAMED_1994-2014_D_TSO2,_FillValue,TEMP,['float'],['99999.0']
OS_DYFAMED_1994-2014_D_TSO2,_FillValue,TEMP_QC,['byte'],['-128']
OS_DYFAMED_1994-2014_D_TSO2,actual_range,PRES,['float'],"['1.0, 2489.0']"
OS_DYFAMED_1994-2014_D_TSO2,actual_range,time,['double'],"['7.65806867E8, 1.4182148E9']"
OS_DYFAMED_1994-2014_D_TSO2,ancillary_variables,DOXY,['String'],['DOXY_QC']
OS_DYFAMED_1994-2014_D_TSO2,ancillary_variables,PRES,['String'],['PRES_QC']
OS_DYFAMED_1994-2014_D_TSO2,ancillary_variables,PSAL,['String'],['PSAL_QC']
OS_DYFAMED_1994-2014_D_TSO2,ancillary_variables,TEMP,['String'],['TEMP_QC']
OS_DYFAMED_1994-2014_D_TSO2,ancillary_variables,time,['String'],['TIME_QC']
OS_DYFAMED_1994-2014_D_TSO2,array,NC_GLOBAL,['String'],['MOOSE']
OS_DYFAMED_1994-2014_D_TSO2,axis,PRES,['String'],['Z']
OS_DYFAMED_1994-2014_D_TSO2,axis,time,['String'],['T']
OS_DYFAMED_1994-2014_D_TSO2,cdm_data_type,NC_GLOBAL,['String'],['Profile']
OS_DYFAMED_1994-2014_D_TSO2,cdm_profile_variables,NC_GLOBAL,['String'],"['profile_id, ???']"
OS_DYFAMED_1994-2014_D_TSO2,citation,NC_GLOBAL,['String'],['These data were collected and made freely available by the OceanSITES project and the national programs that contribute to it.']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMaximum,DOXY,['double'],['800.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMaximum,DOXY_QC,['double'],['10.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMaximum,PSAL,['double'],['37.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMaximum,PSAL_QC,['double'],['10.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMaximum,TEMP,['double'],['32.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMaximum,TEMP_QC,['double'],['10.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMinimum,DOXY,['double'],['-200.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMinimum,DOXY_QC,['double'],['0.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMinimum,PSAL,['double'],['32.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMinimum,PSAL_QC,['double'],['0.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMinimum,TEMP,['double'],['0.0']
OS_DYFAMED_1994-2014_D_TSO2,colorBarMinimum,TEMP_QC,['double'],['0.0']
OS_DYFAMED_1994-2014_D_TSO2,comment,NC_GLOBAL,['String'],['S and DOXY have been adjusted with post-calibration and Winkler measurements']
OS_DYFAMED_1994-2014_D_TSO2,contributor_email,NC_GLOBAL,['String'],['codac@ifremer.fr']
OS_DYFAMED_1994-2014_D_TSO2,contributor_name,NC_GLOBAL,['String'],['Coriolis service desk']
OS_DYFAMED_1994-2014_D_TSO2,contributor_role,NC_GLOBAL,['String'],['data processing']
OS_DYFAMED_1994-2014_D_TSO2,conventions,DOXY_QC,['String'],['OceanSITES reference table 2']
OS_DYFAMED_1994-2014_D_TSO2,conventions,PSAL_QC,['String'],['OceanSITES reference table 2']
OS_DYFAMED_1994-2014_D_TSO2,conventions,TEMP_QC,['String'],['OceanSITES reference table 2']
OS_DYFAMED_1994-2014_D_TSO2,creator_name,NC_GLOBAL,['String'],['IMEV Villefranche-sur-mer']
OS_DYFAMED_1994-2014_D_TSO2,creator_type,NC_GLOBAL,['String'],['institution']
OS_DYFAMED_1994-2014_D_TSO2,data_assembly_center,NC_GLOBAL,['String'],['Coriolis']
OS_DYFAMED_1994-2014_D_TSO2,data_mode,NC_GLOBAL,['String'],['D']
OS_DYFAMED_1994-2014_D_TSO2,data_type,NC_GLOBAL,['String'],['OceanSITES profile data']
OS_DYFAMED_1994-2014_D_TSO2,date_created,NC_GLOBAL,['String'],['2018-12-07T11:03:44Z']
OS_DYFAMED_1994-2014_D_TSO2,date_modified,NC_GLOBAL,['String'],['2021-12-06T15:00:00Z']
OS_DYFAMED_1994-2014_D_TSO2,date_update,NC_GLOBAL,['String'],['2021-12-06T15:00:00Z']
OS_DYFAMED_1994-2014_D_TSO2,featureType,NC_GLOBAL,['String'],['Profile']
OS_DYFAMED_1994-2014_D_TSO2,flag_meanings,DOXY_QC,['String'],['unknown good_data probably_good_data potentially_correctable_bad_data bad_data nominal_value interpolated_value missing_value']
OS_DYFAMED_1994-2014_D_TSO2,flag_meanings,PSAL_QC,['String'],['unknown good_data probably_good_data potentially_correctable_bad_data bad_data nominal_value interpolated_value missing_value']
OS_DYFAMED_1994-2014_D_TSO2,flag_meanings,TEMP_QC,['String'],['unknown good_data probably_good_data potentially_correctable_bad_data bad_data nominal_value interpolated_value missing_value']
OS_DYFAMED_1994-2014_D_TSO2,flag_values,DOXY_QC,['byte'],"['0, 1, 2, 3, 4, 7, 8, 9']"
OS_DYFAMED_1994-2014_D_TSO2,flag_values,PSAL_QC,['byte'],"['0, 1, 2, 3, 4, 7, 8, 9']"
OS_DYFAMED_1994-2014_D_TSO2,flag_values,TEMP_QC,['byte'],"['0, 1, 2, 3, 4, 7, 8, 9']"
OS_DYFAMED_1994-2014_D_TSO2,format_version,NC_GLOBAL,['String'],['1.3']
OS_DYFAMED_1994-2014_D_TSO2,history,NC_GLOBAL,['String'],"['2018-12-07T11:03:44Z file generated with ""dyfamed_mat_2_nc_for_TSO2"" Matlab tool (version 1.0) from http://doi.org/10.17882/43749 data']"
OS_DYFAMED_1994-2014_D_TSO2,id,NC_GLOBAL,['String'],['OS_DYFAMED_1994-2014_D_TSO2']
OS_DYFAMED_1994-2014_D_TSO2,infoUrl,NC_GLOBAL,['String'],['???']
OS_DYFAMED_1994-2014_D_TSO2,institution,NC_GLOBAL,['String'],['IMEV Villefranche-sur-mer']
OS_DYFAMED_1994-2014_D_TSO2,ioos_category,time,['String'],['Time']
OS_DYFAMED_1994-2014_D_TSO2,keywords,NC_GLOBAL,['String'],"['43\\\\u00b025n, 7\\\\u00b052e, chemistry, data, dense water formation, density, dissolved, dissolved oxygen, doxy, DOXY_QC, dyfamed, earth, Earth Science > Oceans > Ocean Chemistry > Oxygen, Earth Science > Oceans > Ocean Temperature > Water Temperature, Earth Science > Oceans > Salinity/Density > Salinity, flag, imev, in-situ, its, its-90, ligurian sea, mass, mer, moles, moles_of_oxygen_per_unit_mass_in_sea_water, net community production, O2, ocean, oceans, oxygen, per, practical, PRES, psal, PSAL_QC, quality, salinity, scale, science, sea, sea_water_practical_salinity, sea_water_temperature, seawater, series, situ, sur, TEMP, TEMP_QC, temperature, time, time series, unit, villefranche, villefranche-sur-mer, water']"
OS_DYFAMED_1994-2014_D_TSO2,keywords_vocabulary,NC_GLOBAL,['String'],['GCMD Science Keywords']
OS_DYFAMED_1994-2014_D_TSO2,license,NC_GLOBAL,['String'],"['Follows CLIVAR (Climate Varibility and Predictability) standards, cf. http://www.clivar.org/data/data_policy.php. Data available free of charge. User assumes all risk for use of data. User must display citation in any publication or product using data. User must contact PI prior to any commercial use of data.']"
OS_DYFAMED_1994-2014_D_TSO2,long_name,DOXY,['String'],['Dissolved oxygen']
OS_DYFAMED_1994-2014_D_TSO2,long_name,DOXY_QC,['String'],['quality flag for DOXY']
OS_DYFAMED_1994-2014_D_TSO2,long_name,PRES,['String'],"['Sea water pressure, equals 0 at sea-level']"
OS_DYFAMED_1994-2014_D_TSO2,long_name,PSAL,['String'],['Practical salinity']
OS_DYFAMED_1994-2014_D_TSO2,long_name,PSAL_QC,['String'],['quality flag for PSAL']
OS_DYFAMED_1994-2014_D_TSO2,long_name,TEMP,['String'],['Sea temperature in-situ ITS-90 scale']
OS_DYFAMED_1994-2014_D_TSO2,long_name,TEMP_QC,['String'],['quality flag for TEMP']
OS_DYFAMED_1994-2014_D_TSO2,long_name,time,['String'],['time of measurement']
OS_DYFAMED_1994-2014_D_TSO2,naming_authority,NC_GLOBAL,['String'],['OceanSITES']
OS_DYFAMED_1994-2014_D_TSO2,netcdf_version,NC_GLOBAL,['String'],['4.3.3.1']
OS_DYFAMED_1994-2014_D_TSO2,platform_code,NC_GLOBAL,['String'],['DYFAMED']
OS_DYFAMED_1994-2014_D_TSO2,positive,PRES,['String'],['down']
OS_DYFAMED_1994-2014_D_TSO2,principal_investigator,NC_GLOBAL,['String'],['Coppola Laurent']
OS_DYFAMED_1994-2014_D_TSO2,principal_investigator_email,NC_GLOBAL,['String'],['coppola@obs-vlfr.fr']
OS_DYFAMED_1994-2014_D_TSO2,processing_level,NC_GLOBAL,['String'],['Data manually reviewed']
OS_DYFAMED_1994-2014_D_TSO2,project,NC_GLOBAL,['String'],['MOOSE']
OS_DYFAMED_1994-2014_D_TSO2,publisher_email,NC_GLOBAL,['String'],['coppola@obs-vlfr.fr']
OS_DYFAMED_1994-2014_D_TSO2,publisher_name,NC_GLOBAL,['String'],"['Coppola Laurent, Diamond Riquier Emilie, Carval Thierry']"
OS_DYFAMED_1994-2014_D_TSO2,publisher_type,NC_GLOBAL,['String'],['person']
OS_DYFAMED_1994-2014_D_TSO2,publisher_url,NC_GLOBAL,['String'],['http://doi.org/10.17882/43749']
OS_DYFAMED_1994-2014_D_TSO2,reference_scale,TEMP,['String'],['ITS-90']
OS_DYFAMED_1994-2014_D_TSO2,references,NC_GLOBAL,['String'],"['Coppola et al., 2018 Progress in Oceanography https://doi.org/10.1016/j.pocean.2018.03.001']"
OS_DYFAMED_1994-2014_D_TSO2,sdn_parameter_urn,DOXY,['String'],['SDN:P01::DOXYZZXX']
OS_DYFAMED_1994-2014_D_TSO2,sdn_parameter_urn,PRES,['String'],['SDN:P01::PRESPR01']
OS_DYFAMED_1994-2014_D_TSO2,sdn_parameter_urn,PSAL,['String'],['SDN:P01::PSLTZZ01']
OS_DYFAMED_1994-2014_D_TSO2,sdn_parameter_urn,TEMP,['String'],['SDN:P01::TEMPPR01']
OS_DYFAMED_1994-2014_D_TSO2,sdn_uom_urn,DOXY,['String'],['SDN:P06::UPOX']
OS_DYFAMED_1994-2014_D_TSO2,sdn_uom_urn,PRES,['String'],['SDN:P06::UPDB']
OS_DYFAMED_1994-2014_D_TSO2,sdn_uom_urn,PSAL,['String'],['SDN:P06::UUUU']
OS_DYFAMED_1994-2014_D_TSO2,sdn_uom_urn,TEMP,['String'],['SDN:P06::UPAA']
OS_DYFAMED_1994-2014_D_TSO2,site_code,NC_GLOBAL,['String'],['DYFAMED']
OS_DYFAMED_1994-2014_D_TSO2,source,NC_GLOBAL,['String'],['research vessel']
OS_DYFAMED_1994-2014_D_TSO2,sourceUrl,NC_GLOBAL,['String'],['(local files)']
OS_DYFAMED_1994-2014_D_TSO2,standard_name,DOXY,['String'],['moles_of_oxygen_per_unit_mass_in_sea_water']
OS_DYFAMED_1994-2014_D_TSO2,standard_name,PRES,['String'],['sea_water_pressure']
OS_DYFAMED_1994-2014_D_TSO2,standard_name,PSAL,['String'],['sea_water_practical_salinity']
OS_DYFAMED_1994-2014_D_TSO2,standard_name,TEMP,['String'],['sea_water_temperature']
OS_DYFAMED_1994-2014_D_TSO2,standard_name,time,['String'],['time']
OS_DYFAMED_1994-2014_D_TSO2,standard_name_vocabulary,NC_GLOBAL,['String'],['CF Standard Name Table v55']
OS_DYFAMED_1994-2014_D_TSO2,summary,NC_GLOBAL,['String'],"['EMSO Ligure DYFAMED Time Series from 1994 to 2014 (43\\u00b025N - 7\\u00b052E). In the framework of the French MOOSE program, a fixed point observatory in the Ligurian Sea (so called DYFAMED) performs since 1991 physical, biogeochemical and biological observations of the water column structure. This observatory is hosted and managed by the Oceanological Observatory in Villefranche-sur-Mer (CNRS-SU)']"
OS_DYFAMED_1994-2014_D_TSO2,time_coverage_duration,NC_GLOBAL,['String'],['P251Y-2802M-3DT-23H-34M-26S']
OS_DYFAMED_1994-2014_D_TSO2,time_coverage_end,NC_GLOBAL,['String'],['2014-12-10T12:33:20Z']
OS_DYFAMED_1994-2014_D_TSO2,time_coverage_resolution,NC_GLOBAL,['String'],['P1M']
OS_DYFAMED_1994-2014_D_TSO2,time_coverage_start,NC_GLOBAL,['String'],['1994-04-08T12:07:47Z']
OS_DYFAMED_1994-2014_D_TSO2,time_origin,time,['String'],['01-JAN-1970 00:00:00']
OS_DYFAMED_1994-2014_D_TSO2,title,NC_GLOBAL,['String'],"['EMSO Ligure DYFAMED Time Series from 1994 to 2014 (43\\u00b025N, 7\\u00b052E)']"
OS_DYFAMED_1994-2014_D_TSO2,units,DOXY,['String'],['micromole/kg']
OS_DYFAMED_1994-2014_D_TSO2,units,PRES,['String'],['decibar']
OS_DYFAMED_1994-2014_D_TSO2,units,PSAL,['String'],['PSU']
OS_DYFAMED_1994-2014_D_TSO2,units,TEMP,['String'],['degree_Celsius']
OS_DYFAMED_1994-2014_D_TSO2,units,time,['String'],['seconds since 1970-01-01T00:00:00Z']
OS_DYFAMED_1994-2014_D_TSO2,valid_max,DOXY,['float'],['600.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_max,PRES,['float'],['12000.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_max,PSAL,['float'],['41.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_max,TEMP,['float'],['40.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_max,time,['double'],['90000.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_min,DOXY,['float'],['-5.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_min,PRES,['float'],['0.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_min,PSAL,['float'],['2.0']
OS_DYFAMED_1994-2014_D_TSO2,valid_min,TEMP,['float'],['-2.5']
OS_DYFAMED_1994-2014_D_TSO2,valid_min,time,['double'],['0.0']
OS_DYFAMED_1994-2014_D_TSO2,wmo_platform_code,NC_GLOBAL,['String'],['68418']
OceanGlidersGDACTrajectories,Conventions,NC_GLOBAL,['String'],"['CF-1.6 EGO-1.2, COARDS, ACDD-1.3']"
OceanGlidersGDACTrajectories,DM_indicator,CHLA,['String'],['R']
OceanGlidersGDACTrajectories,DM_indicator,CNDC,['String'],['R']
OceanGlidersGDACTrajectories,DM_indicator,MOLAR_DOXY,['String'],['R']
OceanGlidersGDACTrajectories,DM_indicator,PRES,['String'],['R']
OceanGlidersGDACTrajectories,DM_indicator,PSAL,['String'],['R']
OceanGlidersGDACTrajectories,DM_indicator,TEMP,['String'],['R']
OceanGlidersGDACTrajectories,DM_indicator,TEMP_DOXY,['String'],['R']
