DatasetID,Attribute Name,Variable Name,Data Type,Value
EMSO-AZORES_TCM3-A_2020-2021,valid_min,EWCT,['float'],['-2.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,EWCT_QC,['byte'],['0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,HCDT,['float'],['0.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,HCDT_QC,['byte'],['0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,HCSP,['float'],['0.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,HCSP_QC,['byte'],['0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,NSCT,['float'],['-2.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,NSCT_QC,['byte'],['0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,TEMP,['float'],['-2.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,TEMP_QC,['byte'],['0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,TIME_QC,['byte'],['0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,depth,['float'],['-12000.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,latitude,['float'],['-90.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,longitude,['float'],['-180.0']
EMSO-AZORES_TCM3-A_2020-2021,valid_min,time,['String'],['-90000.0']
EMSO-AZORES_TCM3-A_2020-2021,wmo_platform_code,NC_GLOBAL,['String'],[nan]
EMSO-AZORES_TCM3-B_2020-2021,Conventions,NC_GLOBAL,['String'],"['CF-1.6, OceanSITES-1.3, COARDS, ACDD-1.3, NCCSV-1.1']"
EMSO-AZORES_TCM3-B_2020-2021,Easternmost_Easting,NC_GLOBAL,['double'],['-32.27563']
EMSO-AZORES_TCM3-B_2020-2021,Northernmost_Northing,NC_GLOBAL,['double'],['37.28905']
EMSO-AZORES_TCM3-B_2020-2021,Southernmost_Northing,NC_GLOBAL,['double'],['37.28905']
EMSO-AZORES_TCM3-B_2020-2021,Westernmost_Easting,NC_GLOBAL,['double'],['-32.27563']
EMSO-AZORES_TCM3-B_2020-2021,_CoordinateAxisType,depth,['String'],['Height']
EMSO-AZORES_TCM3-B_2020-2021,_CoordinateAxisType,latitude,['String'],['Lat']
EMSO-AZORES_TCM3-B_2020-2021,_CoordinateAxisType,longitude,['String'],['Lon']
EMSO-AZORES_TCM3-B_2020-2021,_CoordinateAxisType,time,['String'],['Time']
EMSO-AZORES_TCM3-B_2020-2021,_CoordinateZisPositive,depth,['String'],['down']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,DEPH_QC,['byte'],['-127']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,EWCT,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,EWCT_QC,['byte'],['-127']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,HCDT,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,HCDT_QC,['byte'],['-127']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,HCSP,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,HCSP_QC,['byte'],['-127']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,NSCT,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,NSCT_QC,['byte'],['-127']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,TEMP,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,TEMP_QC,['byte'],['-127']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,TIME_QC,['byte'],['-127']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,depth,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,latitude,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,_FillValue,longitude,['float'],['9.96921E36']
EMSO-AZORES_TCM3-B_2020-2021,actual_range,DEPH_QC,['byte'],"['7, 7']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,EWCT,['float'],"['-1.1813, 1.1897']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,EWCT_QC,['byte'],"['1, 4']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,HCDT,['float'],"['0.02, 359.99']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,HCDT_QC,['byte'],"['1, 4']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,HCSP,['float'],"['1.0E-4, 1.1996']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,HCSP_QC,['byte'],"['1, 4']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,NSCT,['float'],"['-1.1957, 1.1991']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,NSCT_QC,['byte'],"['1, 4']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,TEMP,['float'],"['4.495, 33.3033']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,TEMP_QC,['byte'],"['1, 4']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,TIME_QC,['byte'],"['1, 1']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,depth,['float'],"['1689.0, 1689.0']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,latitude,['float'],"['37.28905, 37.28905']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,longitude,['float'],"['-32.275635, -32.275635']"
EMSO-AZORES_TCM3-B_2020-2021,actual_range,time,['double'],"['1.599836913E9, 1.622735913E9']"
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,EWCT,['String'],['EWCT_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,HCDT,['String'],['HCDT_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,HCSP,['String'],['HCSP_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,NSCT,['String'],['NSCT_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,TEMP,['String'],['TEMP_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,depth,['String'],['DEPH_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,latitude,['String'],['POSITION_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,longitude,['String'],['POSITION_QC']
EMSO-AZORES_TCM3-B_2020-2021,ancillary_variables,time,['String'],['TIME_QC']
EMSO-AZORES_TCM3-B_2020-2021,axis,depth,['String'],['Z']
EMSO-AZORES_TCM3-B_2020-2021,axis,latitude,['String'],['Y']
EMSO-AZORES_TCM3-B_2020-2021,axis,longitude,['String'],['X']
EMSO-AZORES_TCM3-B_2020-2021,axis,time,['String'],['T']
EMSO-AZORES_TCM3-B_2020-2021,cdm_data_type,NC_GLOBAL,['String'],['TimeSeries']
EMSO-AZORES_TCM3-B_2020-2021,cdm_timeseries_variables,NC_GLOBAL,['String'],"['depth, longitude, latitude']"
EMSO-AZORES_TCM3-B_2020-2021,cf_role,depth,['String'],['timeseries_id']
EMSO-AZORES_TCM3-B_2020-2021,citation,NC_GLOBAL,['String'],"['These data were collected and made freely available by the author, PI, and collaborators in the frame of national activities (Coriolis)']"
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,DEPH_QC,['double'],['10.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,EWCT,['double'],['0.5']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,EWCT_QC,['double'],['10.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,HCDT,['double'],['360.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,HCDT_QC,['double'],['10.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,HCSP,['double'],['0.5']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,HCSP_QC,['double'],['10.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,NSCT,['double'],['0.5']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,NSCT_QC,['double'],['10.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,TEMP,['double'],['32.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,TEMP_QC,['double'],['10.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,TIME_QC,['double'],['10.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,depth,['double'],['8000.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,latitude,['double'],['90.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,longitude,['double'],['180.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMaximum,time,['double'],['100000.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,DEPH_QC,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,EWCT,['double'],['-0.5']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,EWCT_QC,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,HCDT,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,HCDT_QC,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,HCSP,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,HCSP_QC,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,NSCT,['double'],['-0.5']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,NSCT_QC,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,TEMP,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,TEMP_QC,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,TIME_QC,['double'],['0.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,depth,['double'],['-8000.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,latitude,['double'],['-90.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,longitude,['double'],['-180.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarMinimum,time,['double'],['-100000.0']
EMSO-AZORES_TCM3-B_2020-2021,colorBarPalette,depth,['String'],['TopographyDepth']
EMSO-AZORES_TCM3-B_2020-2021,conventions,DEPH_QC,['String'],['OceanSITES reference table 2']
EMSO-AZORES_TCM3-B_2020-2021,conventions,EWCT_QC,['String'],['OceanSITES reference table 2']
EMSO-AZORES_TCM3-B_2020-2021,conventions,HCDT_QC,['String'],['OceanSITES reference table 2']
EMSO-AZORES_TCM3-B_2020-2021,conventions,HCSP_QC,['String'],['OceanSITES reference table 2']
EMSO-AZORES_TCM3-B_2020-2021,conventions,NSCT_QC,['String'],['OceanSITES reference table 2']
EMSO-AZORES_TCM3-B_2020-2021,conventions,TEMP_QC,['String'],['OceanSITES reference table 2']
EMSO-AZORES_TCM3-B_2020-2021,conventions,TIME_QC,['String'],['OceanSITES reference table 2']
EMSO-AZORES_TCM3-B_2020-2021,coordinate_reference_frame,depth,['String'],['urn:ogc:def:crs:EPSG::CRF 5831']
EMSO-AZORES_TCM3-B_2020-2021,coordinate_reference_frame,latitude,['String'],['urn:ogc:def:crs:EPSG::4326']
EMSO-AZORES_TCM3-B_2020-2021,coordinate_reference_frame,longitude,['String'],['urn:ogc:def:crs:EPSG::4326']
EMSO-AZORES_TCM3-B_2020-2021,creator_name,NC_GLOBAL,['String'],"[""IPGP ;Ifremer, Institut Fran\\u00e7ais de Recherche pour l'Exploitation de la Mer""]"
EMSO-AZORES_TCM3-B_2020-2021,creator_type,NC_GLOBAL,['String'],['institution']
EMSO-AZORES_TCM3-B_2020-2021,creator_url,NC_GLOBAL,['String'],['https://wwz.ifremer.fr/']
EMSO-AZORES_TCM3-B_2020-2021,data_mode,NC_GLOBAL,['String'],['P']
EMSO-AZORES_TCM3-B_2020-2021,data_type,NC_GLOBAL,['String'],['OceanSITES time-series data']
EMSO-AZORES_TCM3-B_2020-2021,date_created,NC_GLOBAL,['String'],['2024-11-22T14:54:15Z']
EMSO-AZORES_TCM3-B_2020-2021,date_update,NC_GLOBAL,['String'],['2024-11-22T14:54:15Z']
EMSO-AZORES_TCM3-B_2020-2021,doi,NC_GLOBAL,['String'],['10.17882/76001']
EMSO-AZORES_TCM3-B_2020-2021,featureType,NC_GLOBAL,['String'],['TimeSeries']
EMSO-AZORES_TCM3-B_2020-2021,flag_meanings,DEPH_QC,['String'],['no_qc_performed good_data probably_good_data bad_data_that_are_potentially_correctable bad_data value_changed value_below_detection nominal_value interpolated_value missing_value']
EMSO-AZORES_TCM3-B_2020-2021,flag_meanings,EWCT_QC,['String'],['no_qc_performed good_data probably_good_data bad_data_that_are_potentially_correctable bad_data value_changed value_below_detection nominal_value interpolated_value missing_value']
EMSO-AZORES_TCM3-B_2020-2021,flag_meanings,HCDT_QC,['String'],['no_qc_performed good_data probably_good_data bad_data_that_are_potentially_correctable bad_data value_changed value_below_detection nominal_value interpolated_value missing_value']
EMSO-AZORES_TCM3-B_2020-2021,flag_meanings,HCSP_QC,['String'],['no_qc_performed good_data probably_good_data bad_data_that_are_potentially_correctable bad_data value_changed value_below_detection nominal_value interpolated_value missing_value']
EMSO-AZORES_TCM3-B_2020-2021,flag_meanings,NSCT_QC,['String'],['no_qc_performed good_data probably_good_data bad_data_that_are_potentially_correctable bad_data value_changed value_below_detection nominal_value interpolated_value missing_value']
EMSO-AZORES_TCM3-B_2020-2021,flag_meanings,TEMP_QC,['String'],['no_qc_performed good_data probably_good_data bad_data_that_are_potentially_correctable bad_data value_changed value_below_detection nominal_value interpolated_value missing_value']
EMSO-AZORES_TCM3-B_2020-2021,flag_meanings,TIME_QC,['String'],['no_qc_performed good_data probably_good_data bad_data_that_are_potentially_correctable bad_data value_changed value_below_detection nominal_value interpolated_value missing_value']
EMSO-AZORES_TCM3-B_2020-2021,flag_values,DEPH_QC,['byte'],"['0, 1, 2, 3, 4, 5, 6, 7, 8, 9']"
EMSO-AZORES_TCM3-B_2020-2021,flag_values,EWCT_QC,['byte'],"['0, 1, 2, 3, 4, 5, 6, 7, 8, 9']"
EMSO-AZORES_TCM3-B_2020-2021,flag_values,HCDT_QC,['byte'],"['0, 1, 2, 3, 4, 5, 6, 7, 8, 9']"
EMSO-AZORES_TCM3-B_2020-2021,flag_values,HCSP_QC,['byte'],"['0, 1, 2, 3, 4, 5, 6, 7, 8, 9']"
EMSO-AZORES_TCM3-B_2020-2021,flag_values,NSCT_QC,['byte'],"['0, 1, 2, 3, 4, 5, 6, 7, 8, 9']"
EMSO-AZORES_TCM3-B_2020-2021,flag_values,TEMP_QC,['byte'],"['0, 1, 2, 3, 4, 5, 6, 7, 8, 9']"
EMSO-AZORES_TCM3-B_2020-2021,flag_values,TIME_QC,['byte'],"['0, 1, 2, 3, 4, 5, 6, 7, 8, 9']"
EMSO-AZORES_TCM3-B_2020-2021,format_version,NC_GLOBAL,['String'],['1.4']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_lat_max,NC_GLOBAL,['double'],['37.28905']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_lat_min,NC_GLOBAL,['double'],['37.28905']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_lat_units,NC_GLOBAL,['String'],['degrees_north']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_lon_max,NC_GLOBAL,['double'],['-32.27563']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_lon_min,NC_GLOBAL,['double'],['-32.27563']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_lon_units,NC_GLOBAL,['String'],['degrees_east']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_vertical_max,NC_GLOBAL,['double'],['1689.0']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_vertical_min,NC_GLOBAL,['double'],['1689.0']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_vertical_positive,NC_GLOBAL,['String'],['down']
EMSO-AZORES_TCM3-B_2020-2021,geospatial_vertical_units,NC_GLOBAL,['String'],['m']
EMSO-AZORES_TCM3-B_2020-2021,history,NC_GLOBAL,['String'],[nan]
EMSO-AZORES_TCM3-B_2020-2021,infoUrl,NC_GLOBAL,['String'],['https://wwz.ifremer.fr/']
EMSO-AZORES_TCM3-B_2020-2021,institution,NC_GLOBAL,['String'],"[""IPGP ;Ifremer, Institut Fran\\u00e7ais de Recherche pour l'Exploitation de la Mer""]"
EMSO-AZORES_TCM3-B_2020-2021,institution_edmo_code,NC_GLOBAL,['String'],['519;1054']
EMSO-AZORES_TCM3-B_2020-2021,institution_edmo_uri,NC_GLOBAL,['String'],['https://edmo.seadatanet.org/report/519;https://edmo.seadatanet.org/report/1054']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,DEPH_QC,['String'],['Quality']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,EWCT,['String'],['Currents']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,EWCT_QC,['String'],['Quality']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,HCDT,['String'],['Currents']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,HCDT_QC,['String'],['Quality']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,HCSP,['String'],['Currents']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,HCSP_QC,['String'],['Quality']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,NSCT,['String'],['Currents']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,NSCT_QC,['String'],['Quality']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,TEMP,['String'],['Temperature']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,TEMP_QC,['String'],['Quality']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,TIME_QC,['String'],['Quality']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,depth,['String'],['Location']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,latitude,['String'],['Location']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,longitude,['String'],['Location']
EMSO-AZORES_TCM3-B_2020-2021,ioos_category,time,['String'],['Time']
EMSO-AZORES_TCM3-B_2020-2021,keywords,NC_GLOBAL,['String'],"['2019-2021, 2020-2021, azores, bottom, circulation, component, current, current direction, current velocity, currents, data, deph_qc, depth, direction, direction_of_sea_water_velocity, earth, Earth Science > Oceans > Ocean Circulation > Ocean Currents, Earth Science > Oceans > Ocean Temperature > Water Temperature, east, eastward, eastward_sea_water_velocity, emso, emso-azores, ewct, ewct_qc, exploitation, flag, fran\\\\\\\\\\\\\\\\u00c3\\\\\\\\\\\\\\\\u00a7ais, fran\\\\\\\\u00e7ais, francais, hcdt, hcdt_qc, hcsp, hcsp_qc, horizontal, hydrothermal vents, identifier, ifremer, institut, institute, ipgp, latitude, longitude, lucky strike, mer, meter, mid-atlantic ridge, momarsat, near seafloor seawater temperature, north, northward, northward_sea_water_velocity, nsct, nsct_qc, observatory, ocean, oceans, paris, physics, position, position_qc, pour, quality, recherche, relative, science, sea, sea_water_speed, sea_water_temperature, seawater, south, south-north, speed, tcm3, tcm3-2, tcm3-b, TEMP, temp_qc, temperature, tilt, time, time-series, time_qc, true, velocity, water, west, west-east']"
EMSO-AZORES_TCM3-B_2020-2021,keywords_vocabulary,NC_GLOBAL,['String'],['GCMD Science Keywords']
EMSO-AZORES_TCM3-B_2020-2021,license,NC_GLOBAL,['String'],['CC-BY-4.0']
EMSO-AZORES_TCM3-B_2020-2021,license_uri,NC_GLOBAL,['String'],['https://spdx.org/licenses/CC-BY-4.0']
EMSO-AZORES_TCM3-B_2020-2021,long_name,DEPH_QC,['String'],['Depth quality flag']
EMSO-AZORES_TCM3-B_2020-2021,long_name,EWCT,['String'],['West-east current component']
EMSO-AZORES_TCM3-B_2020-2021,long_name,EWCT_QC,['String'],['West-east current component quality flag']
EMSO-AZORES_TCM3-B_2020-2021,long_name,HCDT,['String'],['Current to direction relative true north']
EMSO-AZORES_TCM3-B_2020-2021,long_name,HCDT_QC,['String'],['Current to direction relative true north quality flag']
EMSO-AZORES_TCM3-B_2020-2021,long_name,HCSP,['String'],['Horizontal current speed']
EMSO-AZORES_TCM3-B_2020-2021,long_name,HCSP_QC,['String'],['Horizontal current speed quality flag']
EMSO-AZORES_TCM3-B_2020-2021,long_name,NSCT,['String'],['South-north current component']
EMSO-AZORES_TCM3-B_2020-2021,long_name,NSCT_QC,['String'],['South-north current component quality flag']
EMSO-AZORES_TCM3-B_2020-2021,long_name,TEMP,['String'],['Sea temperature']
EMSO-AZORES_TCM3-B_2020-2021,long_name,TEMP_QC,['String'],['Sea temperature quality flag']
EMSO-AZORES_TCM3-B_2020-2021,long_name,TIME_QC,['String'],['Time quality flag']
EMSO-AZORES_TCM3-B_2020-2021,long_name,depth,['String'],['Depth']
EMSO-AZORES_TCM3-B_2020-2021,long_name,latitude,['String'],['Latitude of each location']
EMSO-AZORES_TCM3-B_2020-2021,long_name,longitude,['String'],['Longitude of each location']
EMSO-AZORES_TCM3-B_2020-2021,long_name,time,['String'],['Time']
EMSO-AZORES_TCM3-B_2020-2021,netcdf_version,NC_GLOBAL,['String'],['4']
EMSO-AZORES_TCM3-B_2020-2021,network,NC_GLOBAL,['String'],['EMSO France']
EMSO-AZORES_TCM3-B_2020-2021,platform_code,NC_GLOBAL,['String'],['Autonomous']
EMSO-AZORES_TCM3-B_2020-2021,positive,depth,['String'],['down']
EMSO-AZORES_TCM3-B_2020-2021,principal_investigator,NC_GLOBAL,['String'],['Mathilde Cannat']
EMSO-AZORES_TCM3-B_2020-2021,principal_investigator_email,NC_GLOBAL,['String'],['cannat@ipgp.fr']
EMSO-AZORES_TCM3-B_2020-2021,project,NC_GLOBAL,['String'],['EMSO-France;EMSO;EMSODEV;ENVRI-FAIR']
EMSO-AZORES_TCM3-B_2020-2021,references,depth,['String'],['sea_level']
EMSO-AZORES_TCM3-B_2020-2021,references,latitude,['String'],['WGS84']
EMSO-AZORES_TCM3-B_2020-2021,references,longitude,['String'],['WGS84']
EMSO-AZORES_TCM3-B_2020-2021,regional_facility,NC_GLOBAL,['String'],['Azores']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,EWCT,['String'],['SDN:P02::RFVL']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,HCDT,['String'],['SDN:P02::RFVL']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,HCSP,['String'],['SDN:P02::RFVL']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,NSCT,['String'],['SDN:P02::RFVL']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,TEMP,['String'],['SDN:P02::TEMP']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,depth,['String'],['SDN:P02::AHGT']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,latitude,['String'],['SDN:P02::ALAT']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,longitude,['String'],['SDN:P02::ALAT']
EMSO-AZORES_TCM3-B_2020-2021,sdn_P02_urn,time,['String'],['SDN:P02::AYMD']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,EWCT,['String'],['Eastward velocity of water current in the water body']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,HCDT,['String'],['Direction (towards) of water current in the water body']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,HCSP,['String'],['Speed of water current (Eulerian measurement) in the water body']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,NSCT,['String'],['Northward velocity of water current in the water body']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,TEMP,['String'],['Temperature of the water body']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,depth,['String'],['Depth (spatial coordinate) relative to water surface in the water body']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,latitude,['String'],['Latitude north']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,longitude,['String'],['Longitude east']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_name,time,['String'],['Elapsed time relative to 1970-01-01T00:00:00Z']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,EWCT,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/LCEWZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,HCDT,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/LCDAZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,HCSP,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/LCSAZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,NSCT,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/LCNSZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,TEMP,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,depth,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/ADEPZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,latitude,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/ALATZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,longitude,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/ALONZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_uri,time,['String'],['https://vocab.nerc.ac.uk/collection/P01/current/ELTMEP01/']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,EWCT,['String'],['SDN:P01::LCEWZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,HCDT,['String'],['SDN:P01::LCDAZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,HCSP,['String'],['SDN:P01::LCSAZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,NSCT,['String'],['SDN:P01::LCNSZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,TEMP,['String'],['SDN:P01::TEMPPR01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,depth,['String'],['SDN:P01::ADEPZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,latitude,['String'],['SDN:P01::ALATZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,longitude,['String'],['SDN:P01::ALONZZ01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_parameter_urn,time,['String'],['SDN:P01::ELTMEP01']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,EWCT,['String'],['Metres per second']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,HCDT,['String'],['Degrees True']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,HCSP,['String'],['Metres per second']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,NSCT,['String'],['Metres per second']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,TEMP,['String'],['Degrees Celsius']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,depth,['String'],['Metres']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,latitude,['String'],['Degrees']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,longitude,['String'],['Degrees']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_name,time,['String'],['Seconds']
EMSO-AZORES_TCM3-B_2020-2021,sdn_uom_uri,EWCT,['String'],['https://vocab.nerc.ac.uk/collection/P06/current/UVAA/']
